t	V
96.000000	-67.244554
96.100000	-68.657956
96.200000	-69.574425
96.300000	-70.091293
96.400000	-70.311938
96.500000	-70.321944
96.600000	-70.183493
96.700000	-69.938596
96.800000	-69.614496
96.900000	-69.228457
97.000000	-68.791228
97.100000	-68.309354
97.200000	-67.786611
97.300000	-67.224868
97.400000	-66.624551
97.500000	-65.984837
97.600000	-65.303648
97.700000	-64.577461
97.800000	-63.800941
97.900000	-62.966340
98.000000	-62.062595
98.100000	-61.073951
98.200000	-59.977854
98.300000	-58.741642
98.400000	-57.317188
98.500000	-55.631997
98.600000	-53.573993
98.700000	-50.965101
98.800000	-47.515766
98.900000	-42.752931
99.000000	-35.942574
99.100000	-26.182236
99.200000	-13.280813
99.300000	0.030121
99.400000	8.398771
99.500000	10.210034
99.600000	7.708207
99.700000	3.061665
99.800000	-2.441598
99.900000	-8.120994
100.000000	-13.641584
100.100000	-18.853068
100.200000	-23.700048
100.300000	-28.176271
100.400000	-32.303845
100.500000	-36.124368
100.600000	-39.693574
100.700000	-43.075577
100.800000	-46.335890
100.900000	-49.532951
101.000000	-52.706936
101.100000	-55.864371
101.200000	-58.960248
101.300000	-61.887703
101.400000	-64.494152
101.500000	-66.634186
101.600000	-68.232991
101.700000	-69.310438
101.800000	-69.952331
101.900000	-70.263804
102.000000	-70.337905
102.100000	-70.244744
102.200000	-70.032662
102.300000	-69.733371
102.400000	-69.367100
102.500000	-68.946520
102.600000	-68.479420
102.700000	-67.970404
102.800000	-67.421926
102.900000	-66.834874
103.000000	-66.208844
103.100000	-65.542202
103.200000	-64.831953
103.300000	-64.073436
103.400000	-63.259817
103.500000	-62.381297
103.600000	-61.423922
103.700000	-60.367773
103.800000	-59.184130
103.900000	-57.830956
104.000000	-56.245434
104.100000	-54.331344
104.200000	-51.937223
104.300000	-48.818462
104.400000	-44.574636
104.500000	-38.566495
104.600000	-29.909644
104.700000	-17.979689
104.800000	-4.241999
104.900000	6.316269
105.000000	10.209485
105.100000	8.897731
105.200000	4.801421
105.300000	-0.508711
105.400000	-6.178622
105.500000	-11.777512
105.600000	-17.104782
105.700000	-22.079385
105.800000	-26.681486
105.900000	-30.924847
106.000000	-34.845034
106.100000	-38.493522
106.200000	-41.932278
106.300000	-45.227198
106.400000	-48.440233
106.500000	-51.619331
106.600000	-54.784557
106.700000	-57.910462
106.800000	-60.911348
106.900000	-63.646110
107.000000	-65.959228
107.100000	-67.746077
107.200000	-68.995045
107.300000	-69.774609
107.400000	-70.187944
107.500000	-70.334372
107.600000	-70.292141
107.700000	-70.116562
107.800000	-69.844426
107.900000	-69.499392
108.000000	-69.096363
108.100000	-68.644570
108.200000	-68.149565
108.300000	-67.614455
108.400000	-67.040619
108.500000	-66.428083
108.600000	-65.775638
108.700000	-65.080782
108.800000	-64.339471
108.900000	-63.545691
109.000000	-62.690768
109.100000	-61.762343
109.200000	-60.742798
109.300000	-59.606840
109.400000	-58.317656
109.500000	-56.820659
109.600000	-55.032974
109.700000	-52.825371
109.800000	-49.990841
109.900000	-46.191248
110.000000	-40.878079
110.100000	-33.235272
110.200000	-22.424626
110.300000	-8.901884
110.400000	3.392232
110.500000	9.594584
110.600000	9.768348
110.700000	6.404440
110.800000	1.385338
110.900000	-4.226008
111.000000	-9.880507
111.100000	-15.314502
111.200000	-20.414613
111.300000	-25.144303
111.400000	-29.507679
111.500000	-33.533634
111.600000	-37.268755
111.700000	-40.772085
111.800000	-44.108988
111.900000	-47.343760
112.000000	-50.530492
112.100000	-53.700661
112.200000	-56.846490
112.300000	-59.903835
112.400000	-62.747975
112.500000	-65.221451
112.600000	-67.195126
112.700000	-68.624120
112.800000	-69.553846
112.900000	-70.080869
113.000000	-70.308840
113.100000	-70.324005
113.200000	-70.189210
